video_path,label_name,group_id,label
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_02/v_diving_02_03.mpg,diving,2,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_02/v_diving_02_06.mpg,diving,2,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_02/v_diving_02_07.mpg,diving,2,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_02/v_diving_02_01.mpg,diving,2,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_05.mpg,diving,4,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_04.mpg,diving,4,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_02.mpg,diving,4,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_07.mpg,diving,4,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_03.mpg,diving,4,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_01.mpg,diving,4,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_06.mpg,diving,13,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_07.mpg,diving,13,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_05.mpg,diving,13,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_03.mpg,diving,13,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_01.mpg,diving,13,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_05.mpg,diving,6,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_01.mpg,diving,6,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_04.mpg,diving,6,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_03.mpg,diving,6,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_07.mpg,diving,6,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_06.mpg,diving,6,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_07/v_diving_07_03.mpg,diving,7,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_07/v_diving_07_02.mpg,diving,7,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_17/v_diving_17_03.mpg,diving,17,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_17/v_diving_17_02.mpg,diving,17,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_17/v_diving_17_01.mpg,diving,17,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_01.mpg,diving,8,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_03.mpg,diving,8,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_06.mpg,diving,8,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_02.mpg,diving,8,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_04.mpg,diving,8,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_05.mpg,diving,8,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_02.mpg,diving,11,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_03.mpg,diving,11,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_01.mpg,diving,11,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_05.mpg,diving,11,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_04.mpg,diving,11,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_06.mpg,diving,11,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_07.mpg,diving,16,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_02.mpg,diving,16,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_01.mpg,diving,16,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_03.mpg,diving,16,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_05.mpg,diving,16,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_06.mpg,diving,16,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_03.mpg,diving,9,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_06.mpg,diving,9,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_04.mpg,diving,9,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_01.mpg,diving,9,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_07.mpg,diving,9,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_05.mpg,diving,9,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_19/v_diving_19_03.mpg,diving,19,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_19/v_diving_19_01.mpg,diving,19,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_19/v_diving_19_02.mpg,diving,19,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_19/v_diving_19_04.mpg,diving,19,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_01.mpg,diving,3,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_04.mpg,diving,3,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_03.mpg,diving,3,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_08.mpg,diving,3,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_07.mpg,diving,3,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_05.mpg,diving,3,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_18/v_diving_18_03.mpg,diving,18,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_18/v_diving_18_04.mpg,diving,18,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_18/v_diving_18_01.mpg,diving,18,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_05.mpg,diving,15,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_07.mpg,diving,15,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_04.mpg,diving,15,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_06.mpg,diving,15,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_02.mpg,diving,15,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_01.mpg,diving,15,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_08.mpg,diving,15,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_09.mpg,diving,15,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_04.mpg,diving,12,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_01.mpg,diving,12,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_05.mpg,diving,12,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_03.mpg,diving,12,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_06.mpg,diving,12,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_02.mpg,diving,12,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_07.mpg,diving,12,2
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_15/v_golf_15_03.mpg,golf_swing,15,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_15/v_golf_15_04.mpg,golf_swing,15,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_15/v_golf_15_01.mpg,golf_swing,15,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_09/v_golf_09_03.mpg,golf_swing,9,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_09/v_golf_09_02.mpg,golf_swing,9,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_09/v_golf_09_04.mpg,golf_swing,9,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_09/v_golf_09_01.mpg,golf_swing,9,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_13/v_golf_13_03.mpg,golf_swing,13,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_13/v_golf_13_01.mpg,golf_swing,13,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_13/v_golf_13_04.mpg,golf_swing,13,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_13/v_golf_13_02.mpg,golf_swing,13,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_10/v_golf_10_03.mpg,golf_swing,10,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_10/v_golf_10_04.mpg,golf_swing,10,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_10/v_golf_10_02.mpg,golf_swing,10,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_06.mpg,golf_swing,8,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_03.mpg,golf_swing,8,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_05.mpg,golf_swing,8,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_01.mpg,golf_swing,8,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_02.mpg,golf_swing,8,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_16/v_golf_16_01.mpg,golf_swing,16,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_16/v_golf_16_02.mpg,golf_swing,16,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_16/v_golf_16_04.mpg,golf_swing,16,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_02/v_golf_02_04.mpg,golf_swing,2,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_02/v_golf_02_01.mpg,golf_swing,2,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_02/v_golf_02_03.mpg,golf_swing,2,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_17/v_golf_17_08.mpg,golf_swing,17,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_17/v_golf_17_05.mpg,golf_swing,17,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_17/v_golf_17_06.mpg,golf_swing,17,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_17/v_golf_17_07.mpg,golf_swing,17,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_17/v_golf_17_03.mpg,golf_swing,17,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_17/v_golf_17_02.mpg,golf_swing,17,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_17/v_golf_17_04.mpg,golf_swing,17,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_02.mpg,golf_swing,1,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_04.mpg,golf_swing,1,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_01.mpg,golf_swing,1,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_05.mpg,golf_swing,1,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_03.mpg,golf_swing,1,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_14/v_golf_14_03.mpg,golf_swing,14,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_14/v_golf_14_02.mpg,golf_swing,14,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_14/v_golf_14_04.mpg,golf_swing,14,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_14/v_golf_14_01.mpg,golf_swing,14,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_08.mpg,golf_swing,5,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_04.mpg,golf_swing,5,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_02.mpg,golf_swing,5,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_07.mpg,golf_swing,5,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_05.mpg,golf_swing,5,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_06.mpg,golf_swing,5,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_03.mpg,golf_swing,5,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_01.mpg,golf_swing,5,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_06.mpg,golf_swing,3,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_05.mpg,golf_swing,3,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_03.mpg,golf_swing,3,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_07.mpg,golf_swing,3,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_01.mpg,golf_swing,3,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_02.mpg,golf_swing,3,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_03.mpg,golf_swing,4,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_06.mpg,golf_swing,4,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_04.mpg,golf_swing,4,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_02.mpg,golf_swing,4,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_01.mpg,golf_swing,4,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_03.mpg,golf_swing,11,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_05.mpg,golf_swing,11,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_07.mpg,golf_swing,11,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_04.mpg,golf_swing,11,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_12/v_golf_12_01.mpg,golf_swing,12,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_12/v_golf_12_02.mpg,golf_swing,12,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_12/v_golf_12_04.mpg,golf_swing,12,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_12/v_golf_12_03.mpg,golf_swing,12,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_18/v_golf_18_01.mpg,golf_swing,18,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_18/v_golf_18_02.mpg,golf_swing,18,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_18/v_golf_18_05.mpg,golf_swing,18,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_19/v_golf_19_06.mpg,golf_swing,19,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_19/v_golf_19_04.mpg,golf_swing,19,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_19/v_golf_19_05.mpg,golf_swing,19,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_19/v_golf_19_03.mpg,golf_swing,19,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_19/v_golf_19_01.mpg,golf_swing,19,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_19/v_golf_19_02.mpg,golf_swing,19,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_03.mpg,golf_swing,7,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_01.mpg,golf_swing,7,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_02.mpg,golf_swing,7,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_05.mpg,golf_swing,7,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_04.mpg,golf_swing,7,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_06/v_golf_06_03.mpg,golf_swing,6,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_06/v_golf_06_01.mpg,golf_swing,6,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_06/v_golf_06_04.mpg,golf_swing,6,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/golf_swing/v_golf_06/v_golf_06_02.mpg,golf_swing,6,3
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_06/v_jumping_06_02.mpg,trampoline_jumping,6,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_06/v_jumping_06_01.mpg,trampoline_jumping,6,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_06/v_jumping_06_03.mpg,trampoline_jumping,6,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_06/v_jumping_06_04.mpg,trampoline_jumping,6,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_07/v_jumping_07_02.mpg,trampoline_jumping,7,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_07/v_jumping_07_05.mpg,trampoline_jumping,7,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_07/v_jumping_07_03.mpg,trampoline_jumping,7,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_07/v_jumping_07_04.mpg,trampoline_jumping,7,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_07/v_jumping_07_01.mpg,trampoline_jumping,7,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_11/v_jumping_11_03.mpg,trampoline_jumping,11,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_11/v_jumping_11_04.mpg,trampoline_jumping,11,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_11/v_jumping_11_02.mpg,trampoline_jumping,11,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_11/v_jumping_11_01.mpg,trampoline_jumping,11,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_11/v_jumping_11_06.mpg,trampoline_jumping,11,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_02/v_jumping_02_06.mpg,trampoline_jumping,2,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_02/v_jumping_02_01.mpg,trampoline_jumping,2,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_02/v_jumping_02_04.mpg,trampoline_jumping,2,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_02/v_jumping_02_02.mpg,trampoline_jumping,2,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_02/v_jumping_02_03.mpg,trampoline_jumping,2,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_02/v_jumping_02_05.mpg,trampoline_jumping,2,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_01/v_jumping_01_02.mpg,trampoline_jumping,1,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_01/v_jumping_01_04.mpg,trampoline_jumping,1,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_01/v_jumping_01_03.mpg,trampoline_jumping,1,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_01/v_jumping_01_01.mpg,trampoline_jumping,1,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_10/v_jumping_10_04.mpg,trampoline_jumping,10,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_10/v_jumping_10_02.mpg,trampoline_jumping,10,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_10/v_jumping_10_03.mpg,trampoline_jumping,10,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_17/v_jumping_17_04.mpg,trampoline_jumping,17,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_17/v_jumping_17_02.mpg,trampoline_jumping,17,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_17/v_jumping_17_01.mpg,trampoline_jumping,17,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_17/v_jumping_17_03.mpg,trampoline_jumping,17,8
/home/sanjita/projects/me5920/data/UCF11_updated_mpg/trampoline_jumping/v_jumping_16/v_jumping_16_03.mpg,trampoline_jumping,16,8
